key,brand,tier,year,season,emb_idx
185849,Jean Paul Gaultier,Avant-garde,2007,Spring,42221
608880,Marni,Accessible Luxury,2010,Pre-Fall,42222
609894,Prada,Luxury,2009,Resort,42223
347035,Givenchy,Luxury,2012,Pre-Fall,42224
388354,Max Mara,Accessible Luxury,2009,Fall,42225
179162,Givenchy,Luxury,2014,Resort,42226
858984,Fendi,Luxury,2012,Pre-Fall,42227
131948,Valentino,Luxury,2016,Pre-Fall,42228
381264,Chanel,Luxury,2015,Pre-Fall,42229
176279,Givenchy,Luxury,2016,Resort,42230
223072,Givenchy,Luxury,2001,Fall,42231
313152,Givenchy,Luxury,2014,Fall,42232
77366,Gucci,Luxury,2022,Spring,42233
190819,Rick Owens,Avant-garde,2003,Spring,42234
18870,Prada,Luxury,2013,Fall,42235
124333,Chanel,Luxury,2014,Fall,42236
91455,Valentino,Luxury,2003,Spring,42237
206717,Marni,Accessible Luxury,2020,Pre-Fall,42238
192411,Maison Margiela,Avant-garde,2016,Fall,42239
214966,Miu Miu,Accessible Luxury,2019,Resort,42240
166407,Versace,Luxury,2022,Fall,42241
580742,Stella McCartney,Accessible Luxury,2014,Fall,42242
159470,Saint Laurent,Luxury,2021,Spring,42243
415840,Christian Dior,Luxury,2017,Resort,42244
183961,Miu Miu,Accessible Luxury,2020,Spring,42245
234351,Gucci,Luxury,2017,Resort,42246
554735,Louis Vuitton,Luxury,2020,Resort,42247
768208,Marni,Accessible Luxury,2019,Resort,42248
206140,Alexander McQueen,Avant-garde,2022,Fall,42249
387549,Marni,Accessible Luxury,2023,Spring,42250
14890,Chanel,Luxury,2022,Spring,42251
158406,Louis Vuitton,Luxury,2022,Spring,42252
394335,Valentino,Luxury,2019,Resort,42253
208096,Louis Vuitton,Luxury,2019,Fall,42254
107291,Burberry,Accessible Luxury,2019,Fall,42255
647789,Alexander McQueen,Avant-garde,2022,Spring,42256
56358,Chanel,Luxury,2021,Fall,42257
318111,Ralph Lauren,Accessible Luxury,2017,Spring,42258
172480,Giorgio Armani,Luxury,2017,Spring,42259
153917,Burberry,Accessible Luxury,2023,Fall,42260
424596,Dries Van Noten,Avant-garde,2001,Fall,42261
767566,Louis Vuitton,Luxury,2010,Resort,42262
294647,Rick Owens,Avant-garde,2008,Fall,42263
138739,Versace,Luxury,2007,Spring,42264
590122,Max Mara,Accessible Luxury,2007,Fall,42265
40411,Prada,Luxury,2002,Spring,42266
587201,Valentino,Luxury,2012,Resort,42267
450703,Rick Owens,Avant-garde,2005,Fall,42268
490664,Burberry,Accessible Luxury,2001,Spring,42269
676690,Prada,Luxury,2003,Spring,42270
212245,Ralph Lauren,Accessible Luxury,2006,Fall,42271
76543,Versace,Luxury,2005,Fall,42272
159232,Versace,Luxury,2006,Spring,42273
1222260,Burberry,Accessible Luxury,2000,Spring,42274
240168,Dolce & Gabbana,Luxury,2004,Spring,42275
760190,Versace,Luxury,2015,Resort,42276
135509,Balenciaga,Avant-garde,2003,Fall,42277
407777,Christian Dior,Luxury,2011,Spring,42278
74026,Gucci,Luxury,2007,Spring,42279
608280,Stella McCartney,Accessible Luxury,2009,Resort,42280
72911,Gucci,Luxury,2021,Resort,42281
203652,Stella McCartney,Accessible Luxury,2015,Fall,42282
247631,Prada,Luxury,2013,Spring,42283
55350,Alexander McQueen,Avant-garde,2015,Spring,42284
422819,Marni,Accessible Luxury,2000,Spring,42285
325446,Chanel,Luxury,2002,Fall,42286
167271,Chanel,Luxury,2012,Fall,42287
257590,Max Mara,Accessible Luxury,2004,Fall,42288
167715,Missoni,Accessible Luxury,2010,Pre-Fall,42289
500292,Versace,Luxury,2000,Fall,42290
394591,Max Mara,Accessible Luxury,2015,Spring,42291
204981,Ralph Lauren,Accessible Luxury,2014,Resort,42292
8885,Max Mara,Accessible Luxury,2015,Pre-Fall,42293
141192,Givenchy,Luxury,2013,Spring,42294
491932,Dries Van Noten,Avant-garde,2014,Spring,42295
95613,Dolce & Gabbana,Luxury,2016,Fall,42296
192174,Burberry,Accessible Luxury,2015,Spring,42297
376942,Maison Margiela,Avant-garde,2015,Spring,42298
142578,Christian Dior,Luxury,2023,Resort,42299
126902,Missoni,Accessible Luxury,2016,Spring,42300
285186,Jean Paul Gaultier,Avant-garde,2013,Fall,42301
509722,Burberry,Accessible Luxury,2020,Pre-Fall,42302
40151,Giorgio Armani,Luxury,2016,Spring,42303
228464,Versace,Luxury,2020,Resort,42304
264365,Christian Dior,Luxury,2020,Resort,42305
347306,Christian Dior,Luxury,2017,Resort,42306
22196,Dolce & Gabbana,Luxury,2016,Fall,42307
470937,Chanel,Luxury,2017,Resort,42308
560829,Missoni,Accessible Luxury,2015,Pre-Fall,42309
180483,Dries Van Noten,Avant-garde,2017,Spring,42310
25581,Fendi,Luxury,2018,Fall,42311
601335,Versace,Luxury,2017,Pre-Fall,42312
9701,Saint Laurent,Luxury,2022,Spring,42313
902687,Alexander McQueen,Avant-garde,2017,Resort,42314
1237768,Fendi,Luxury,2022,Pre-Fall,42315
832116,Givenchy,Luxury,2022,Resort,42316
39824,Dries Van Noten,Avant-garde,2009,Fall,42317
532898,Alexander McQueen,Avant-garde,2023,Resort,42318
233074,Balenciaga,Avant-garde,2019,Spring,42319
39967,Giorgio Armani,Luxury,2021,Fall,42320
216285,Gucci,Luxury,2020,Spring,42321
342069,Fendi,Luxury,2020,Spring,42322
954339,Ralph Lauren,Accessible Luxury,2021,Fall,42323
782684,Balenciaga,Avant-garde,2009,Pre-Fall,42324
808895,Missoni,Accessible Luxury,2010,Resort,42325
278748,Saint Laurent,Luxury,2002,Fall,42326
297879,Missoni,Accessible Luxury,2014,Fall,42327
749947,Max Mara,Accessible Luxury,2022,Pre-Fall,42328
332578,Alexander McQueen,Avant-garde,2002,Spring,42329
531421,Maison Margiela,Avant-garde,2012,Spring,42330
128139,Marni,Accessible Luxury,2006,Fall,42331
130759,Christian Dior,Luxury,2007,Spring,42332
178220,Dries Van Noten,Avant-garde,2011,Fall,42333
51534,Fendi,Luxury,2004,Spring,42334
264861,Miu Miu,Accessible Luxury,2007,Fall,42335
158431,Christian Dior,Luxury,2002,Fall,42336
37519,Valentino,Luxury,2013,Spring,42337
188029,Dries Van Noten,Avant-garde,2003,Spring,42338
297491,Jean Paul Gaultier,Avant-garde,2011,Pre-Fall,42339
1087094,Balenciaga,Avant-garde,2004,Spring,42340
55173,Dries Van Noten,Avant-garde,2006,Fall,42341
369547,Marni,Accessible Luxury,2012,Spring,42342
70545,Valentino,Luxury,2012,Pre-Fall,42343
753915,Givenchy,Luxury,2012,Pre-Fall,42344
318938,Valentino,Luxury,2011,Spring,42345
641863,Giorgio Armani,Luxury,2008,Resort,42346
54671,Prada,Luxury,2012,Spring,42347
937700,Stella McCartney,Accessible Luxury,2011,Pre-Fall,42348
210573,Missoni,Accessible Luxury,2011,Resort,42349
226183,Rick Owens,Avant-garde,2015,Spring,42350
82913,Stella McCartney,Accessible Luxury,2010,Resort,42351
60678,Balenciaga,Avant-garde,2016,Resort,42352
213434,Rick Owens,Avant-garde,2016,Spring,42353
335181,Versace,Luxury,2011,Fall,42354
159517,Stella McCartney,Accessible Luxury,2002,Spring,42355
668940,Jean Paul Gaultier,Avant-garde,2011,Resort,42356
262870,Christian Dior,Luxury,2013,Spring,42357
250275,Maison Margiela,Avant-garde,2013,Fall,42358
109170,Gucci,Luxury,2018,Fall,42359
144915,Dolce & Gabbana,Luxury,2009,Spring,42360
73571,Prada,Luxury,2019,Resort,42361
39162,Burberry,Accessible Luxury,2011,Resort,42362
71165,Dries Van Noten,Avant-garde,2022,Fall,42363
50968,Valentino,Luxury,2021,Resort,42364
215789,Christian Dior,Luxury,2023,Spring,42365
1267923,Stella McCartney,Accessible Luxury,2015,Resort,42366
21492,Missoni,Accessible Luxury,2020,Spring,42367
94579,Missoni,Accessible Luxury,2006,Fall,42368
214523,Stella McCartney,Accessible Luxury,2016,Spring,42369
107241,Rick Owens,Avant-garde,2020,Fall,42370
71031,Dries Van Noten,Avant-garde,2020,Fall,42371
366561,Maison Margiela,Avant-garde,2000,Fall,42372
55058,Dolce & Gabbana,Luxury,2023,Fall,42373
201143,Versace,Luxury,2020,Fall,42374
166782,Valentino,Luxury,2021,Fall,42375
139029,Valentino,Luxury,2019,Spring,42376
213551,Valentino,Luxury,2021,Fall,42377
344083,Alexander McQueen,Avant-garde,2018,Fall,42378
190951,Saint Laurent,Luxury,2021,Pre-Fall,42379
103915,Dolce & Gabbana,Luxury,2019,Fall,42380
79464,Chanel,Luxury,2023,Pre-Fall,42381
49460,Givenchy,Luxury,2023,Spring,42382
316638,Miu Miu,Accessible Luxury,2020,Resort,42383
170516,Marni,Accessible Luxury,2021,Fall,42384
202834,Chanel,Luxury,2021,Pre-Fall,42385
136226,Stella McCartney,Accessible Luxury,2023,Resort,42386
27441,Jean Paul Gaultier,Avant-garde,2019,Fall,42387
553816,Christian Dior,Luxury,2010,Pre-Fall,42388
140682,Jean Paul Gaultier,Avant-garde,2001,Fall,42389
252568,Giorgio Armani,Luxury,2006,Spring,42390
400337,Alexander McQueen,Avant-garde,2002,Spring,42391
20542,Burberry,Accessible Luxury,2005,Fall,42392
642994,Dolce & Gabbana,Luxury,2001,Fall,42393
176618,Dolce & Gabbana,Luxury,2003,Spring,42394
2470,Giorgio Armani,Luxury,2002,Fall,42395
1237727,Louis Vuitton,Luxury,2011,Resort,42396
186524,Dries Van Noten,Avant-garde,2012,Spring,42397
85189,Burberry,Accessible Luxury,2013,Fall,42398
259805,Burberry,Accessible Luxury,2002,Fall,42399
619167,Fendi,Luxury,2006,Fall,42400
149147,Ralph Lauren,Accessible Luxury,2011,Fall,42401
324506,Fendi,Luxury,2015,Fall,42402
206157,Miu Miu,Accessible Luxury,2010,Fall,42403
74095,Versace,Luxury,2007,Spring,42404
220306,Christian Dior,Luxury,2008,Fall,42405
238434,Prada,Luxury,2011,Fall,42406
47533,Givenchy,Luxury,2008,Spring,42407
25154,Miu Miu,Accessible Luxury,2008,Spring,42408
245794,Louis Vuitton,Luxury,2011,Fall,42409
378362,Alexander McQueen,Avant-garde,2000,Fall,42410
106054,Miu Miu,Accessible Luxury,2009,Spring,42411
70449,Givenchy,Luxury,2013,Spring,42412
146204,Christian Dior,Luxury,2011,Spring,42413
151240,Rick Owens,Avant-garde,2012,Fall,42414
556544,Balenciaga,Avant-garde,2014,Spring,42415
656518,Fendi,Luxury,2015,Resort,42416
137906,Jean Paul Gaultier,Avant-garde,2013,Fall,42417
192885,Max Mara,Accessible Luxury,2006,Fall,42418
782082,Maison Margiela,Avant-garde,2006,Fall,42419
284286,Prada,Luxury,2005,Spring,42420
492019,Missoni,Accessible Luxury,2011,Fall,42421
31391,Gucci,Luxury,2008,Fall,42422
340374,Maison Margiela,Avant-garde,2016,Resort,42423
212147,Missoni,Accessible Luxury,2013,Fall,42424
533531,Alexander McQueen,Avant-garde,2004,Fall,42425
655411,Christian Dior,Luxury,2013,Pre-Fall,42426
697748,Prada,Luxury,2003,Spring,42427
320622,Balenciaga,Avant-garde,2013,Pre-Fall,42428
378248,Rick Owens,Avant-garde,2016,Fall,42429
799575,Alexander McQueen,Avant-garde,2020,Pre-Fall,42430
313319,Gucci,Luxury,2014,Resort,42431
254983,Fendi,Luxury,2021,Spring,42432
502199,Valentino,Luxury,2022,Resort,42433
584070,Givenchy,Luxury,2023,Pre-Fall,42434
410167,Givenchy,Luxury,2019,Spring,42435
365517,Prada,Luxury,2010,Resort,42436
118193,Ralph Lauren,Accessible Luxury,2019,Spring,42437
163835,Rick Owens,Avant-garde,2016,Fall,42438
29883,Burberry,Accessible Luxury,2020,Fall,42439
438403,Balenciaga,Avant-garde,2021,Pre-Fall,42440
177771,Maison Margiela,Avant-garde,2020,Fall,42441
376924,Missoni,Accessible Luxury,2017,Pre-Fall,42442
3208,Louis Vuitton,Luxury,2014,Spring,42443
319203,Rick Owens,Avant-garde,2019,Fall,42444
334882,Marni,Accessible Luxury,2022,Pre-Fall,42445
388348,Burberry,Accessible Luxury,2019,Pre-Fall,42446
165227,Louis Vuitton,Luxury,2020,Fall,42447
702468,Marni,Accessible Luxury,2020,Pre-Fall,42448
222602,Chanel,Luxury,2023,Spring,42449
470966,Jean Paul Gaultier,Avant-garde,2016,Fall,42450
705514,Rick Owens,Avant-garde,2004,Spring,42451
445947,Balenciaga,Avant-garde,2013,Fall,42452
431351,Missoni,Accessible Luxury,2002,Spring,42453
1223597,Alexander McQueen,Avant-garde,2010,Resort,42454
1129663,Burberry,Accessible Luxury,2010,Resort,42455
2922,Burberry,Accessible Luxury,2008,Spring,42456
105103,Maison Margiela,Avant-garde,2007,Spring,42457
305939,Miu Miu,Accessible Luxury,2007,Fall,42458
640151,Missoni,Accessible Luxury,2001,Fall,42459
433790,Givenchy,Luxury,2010,Pre-Fall,42460
356812,Saint Laurent,Luxury,2012,Fall,42461
122538,Dolce & Gabbana,Luxury,2005,Spring,42462
42374,Fendi,Luxury,2008,Resort,42463
183397,Gucci,Luxury,2007,Spring,42464
30615,Christian Dior,Luxury,2011,Pre-Fall,42465
875223,Gucci,Luxury,2012,Resort,42466
11850,Chanel,Luxury,2005,Spring,42467
974969,Louis Vuitton,Luxury,2009,Resort,42468
245897,Chanel,Luxury,2005,Spring,42469
11919,Prada,Luxury,2010,Fall,42470
102290,Christian Dior,Luxury,2005,Fall,42471
232018,Rick Owens,Avant-garde,2012,Spring,42472
283068,Givenchy,Luxury,2008,Spring,42473
99232,Balenciaga,Avant-garde,2011,Resort,42474
277747,Max Mara,Accessible Luxury,2010,Fall,42475
48188,Balenciaga,Avant-garde,2012,Fall,42476
654030,Fendi,Luxury,2013,Resort,42477
232930,Burberry,Accessible Luxury,2004,Spring,42478
62951,Dolce & Gabbana,Luxury,2011,Fall,42479
39062,Fendi,Luxury,2014,Spring,42480
636252,Miu Miu,Accessible Luxury,2017,Fall,42481
9648,Valentino,Luxury,2014,Fall,42482
656031,Versace,Luxury,2011,Pre-Fall,42483
356713,Chanel,Luxury,2021,Spring,42484
387991,Missoni,Accessible Luxury,2015,Resort,42485
342994,Maison Margiela,Avant-garde,2016,Fall,42486
268097,Givenchy,Luxury,2014,Fall,42487
7184,Valentino,Luxury,2015,Fall,42488
177062,Rick Owens,Avant-garde,2016,Spring,42489
737201,Miu Miu,Accessible Luxury,2019,Pre-Fall,42490
164280,Balenciaga,Avant-garde,2014,Resort,42491
204727,Maison Margiela,Avant-garde,2014,Spring,42492
237638,Givenchy,Luxury,2022,Fall,42493
692806,Max Mara,Accessible Luxury,2014,Resort,42494
30898,Fendi,Luxury,2013,Spring,42495
212204,Prada,Luxury,2021,Spring,42496
125796,Gucci,Luxury,2016,Fall,42497
457803,Balenciaga,Avant-garde,2015,Spring,42498
213920,Dries Van Noten,Avant-garde,2022,Spring,42499
252030,Alexander McQueen,Avant-garde,2001,Fall,42500
48132,Ralph Lauren,Accessible Luxury,2020,Spring,42501
138549,Louis Vuitton,Luxury,2023,Spring,42502
227802,Valentino,Luxury,2018,Fall,42503
574661,Missoni,Accessible Luxury,2023,Pre-Fall,42504
754670,Gucci,Luxury,2013,Resort,42505
137501,Dolce & Gabbana,Luxury,2019,Fall,42506
562455,Fendi,Luxury,2019,Resort,42507
336124,Alexander McQueen,Avant-garde,2019,Fall,42508
661711,Stella McCartney,Accessible Luxury,2013,Pre-Fall,42509
144764,Chanel,Luxury,2023,Spring,42510
363878,Max Mara,Accessible Luxury,2016,Spring,42511
271719,Chanel,Luxury,2021,Pre-Fall,42512
436867,Max Mara,Accessible Luxury,2020,Resort,42513
45687,Versace,Luxury,2019,Fall,42514
624392,Ralph Lauren,Accessible Luxury,2022,Resort,42515
48106,Valentino,Luxury,2012,Spring,42516
410528,Miu Miu,Accessible Luxury,2004,Spring,42517
182524,Missoni,Accessible Luxury,2005,Fall,42518
366906,Gucci,Luxury,2006,Fall,42519
165220,Saint Laurent,Luxury,2010,Pre-Fall,42520
532420,Missoni,Accessible Luxury,2005,Spring,42521
719584,Miu Miu,Accessible Luxury,2002,Spring,42522
680878,Louis Vuitton,Luxury,2001,Fall,42523
540615,Chanel,Luxury,2010,Resort,42524
268877,Alexander McQueen,Avant-garde,2006,Fall,42525
584571,Saint Laurent,Luxury,2021,Resort,42526
239598,Givenchy,Luxury,2009,Pre-Fall,42527
306493,Prada,Luxury,2007,Fall,42528
56355,Rick Owens,Avant-garde,2008,Spring,42529
44883,Missoni,Accessible Luxury,2011,Resort,42530
164556,Fendi,Luxury,2000,Spring,42531
159330,Marni,Accessible Luxury,2002,Spring,42532
562167,Burberry,Accessible Luxury,2002,Fall,42533
234919,Fendi,Luxury,2008,Fall,42534
57993,Valentino,Luxury,2015,Spring,42535
11234,Stella McCartney,Accessible Luxury,2010,Fall,42536
157500,Jean Paul Gaultier,Avant-garde,2012,Spring,42537
538361,Marni,Accessible Luxury,2011,Resort,42538
368360,Chanel,Luxury,2010,Resort,42539
738234,Balenciaga,Avant-garde,2006,Fall,42540
344452,Valentino,Luxury,2013,Pre-Fall,42541
142787,Burberry,Accessible Luxury,2013,Pre-Fall,42542
214642,Dries Van Noten,Avant-garde,2005,Spring,42543
28156,Marni,Accessible Luxury,2017,Fall,42544
931128,Giorgio Armani,Luxury,2015,Pre-Fall,42545
376674,Missoni,Accessible Luxury,2011,Spring,42546
120286,Burberry,Accessible Luxury,2015,Spring,42547
897759,Miu Miu,Accessible Luxury,2008,Resort,42548
45793,Fendi,Luxury,2015,Pre-Fall,42549
496475,Fendi,Luxury,2005,Spring,42550
29146,Chanel,Luxury,2011,Spring,42551
358837,Rick Owens,Avant-garde,2006,Fall,42552
39176,Max Mara,Accessible Luxury,2011,Spring,42553
308078,Alexander McQueen,Avant-garde,2003,Spring,42554
547748,Marni,Accessible Luxury,2001,Fall,42555
315238,Burberry,Accessible Luxury,2011,Spring,42556
628128,Miu Miu,Accessible Luxury,2014,Fall,42557
354815,Prada,Luxury,2015,Spring,42558
740915,Miu Miu,Accessible Luxury,2022,Spring,42559
258923,Burberry,Accessible Luxury,2021,Pre-Fall,42560
184897,Jean Paul Gaultier,Avant-garde,2014,Pre-Fall,42561
135553,Giorgio Armani,Luxury,2021,Fall,42562
241825,Prada,Luxury,2018,Fall,42563
233763,Missoni,Accessible Luxury,2016,Pre-Fall,42564
82823,Dries Van Noten,Avant-garde,2016,Spring,42565
382492,Prada,Luxury,2023,Fall,42566
911749,Max Mara,Accessible Luxury,2017,Resort,42567
213389,Louis Vuitton,Luxury,2019,Resort,42568
520597,Saint Laurent,Luxury,2022,Resort,42569
144,Rick Owens,Avant-garde,2020,Spring,42570
211086,Dries Van Noten,Avant-garde,2020,Fall,42571
727218,Giorgio Armani,Luxury,2014,Pre-Fall,42572
430964,Stella McCartney,Accessible Luxury,2019,Resort,42573
266232,Givenchy,Luxury,2011,Spring,42574
281442,Christian Dior,Luxury,2016,Resort,42575
262867,Dries Van Noten,Avant-garde,2023,Fall,42576
1178552,Max Mara,Accessible Luxury,2022,Pre-Fall,42577
209077,Louis Vuitton,Luxury,2023,Resort,42578
261572,Burberry,Accessible Luxury,2023,Spring,42579
82144,Saint Laurent,Luxury,2006,Fall,42580
598406,Stella McCartney,Accessible Luxury,2006,Fall,42581
44535,Giorgio Armani,Luxury,2004,Fall,42582
20969,Prada,Luxury,2008,Fall,42583
367992,Christian Dior,Luxury,2008,Spring,42584
363721,Valentino,Luxury,2008,Fall,42585
473671,Max Mara,Accessible Luxury,2007,Spring,42586
743931,Valentino,Luxury,2012,Pre-Fall,42587
1196815,Maison Margiela,Avant-garde,2011,Spring,42588
606962,Alexander McQueen,Avant-garde,2002,Fall,42589
580559,Max Mara,Accessible Luxury,2007,Fall,42590
873805,Balenciaga,Avant-garde,2009,Fall,42591
367952,Dries Van Noten,Avant-garde,2002,Fall,42592
267093,Prada,Luxury,2004,Fall,42593
186193,Valentino,Luxury,2006,Fall,42594
121189,Max Mara,Accessible Luxury,2011,Resort,42595
114361,Versace,Luxury,2008,Fall,42596
1189295,Burberry,Accessible Luxury,2000,Spring,42597
372960,Dolce & Gabbana,Luxury,2009,Fall,42598
858748,Miu Miu,Accessible Luxury,2002,Fall,42599
663073,Gucci,Luxury,2015,Pre-Fall,42600
101965,Chanel,Luxury,2016,Spring,42601
47913,Alexander McQueen,Avant-garde,2011,Fall,42602
398774,Valentino,Luxury,2009,Fall,42603
1087801,Marni,Accessible Luxury,2012,Resort,42604
200413,Chanel,Luxury,2012,Pre-Fall,42605
135895,Valentino,Luxury,2003,Fall,42606
59283,Maison Margiela,Avant-garde,2010,Spring,42607
26473,Max Mara,Accessible Luxury,2019,Spring,42608
933223,Givenchy,Luxury,2012,Pre-Fall,42609
16230,Prada,Luxury,2011,Fall,42610
779327,Fendi,Luxury,2014,Resort,42611
165050,Gucci,Luxury,2007,Spring,42612
18241,Giorgio Armani,Luxury,2012,Spring,42613
525435,Fendi,Luxury,2012,Spring,42614
274167,Miu Miu,Accessible Luxury,2012,Fall,42615
67133,Giorgio Armani,Luxury,2018,Fall,42616
245095,Givenchy,Luxury,2011,Fall,42617
302729,Louis Vuitton,Luxury,2016,Resort,42618
403426,Jean Paul Gaultier,Avant-garde,2018,Fall,42619
336465,Rick Owens,Avant-garde,2014,Fall,42620
217665,Christian Dior,Luxury,2017,Spring,42621
206301,Fendi,Luxury,2003,Spring,42622
36656,Louis Vuitton,Luxury,2021,Resort,42623
665306,Giorgio Armani,Luxury,2017,Pre-Fall,42624
140540,Saint Laurent,Luxury,2018,Fall,42625
309955,Balenciaga,Avant-garde,2013,Spring,42626
195494,Versace,Luxury,2015,Fall,42627
263872,Valentino,Luxury,2018,Fall,42628
144500,Dries Van Noten,Avant-garde,2021,Fall,42629
901235,Alexander McQueen,Avant-garde,2017,Resort,42630
700374,Maison Margiela,Avant-garde,2000,Fall,42631
196936,Chanel,Luxury,2017,Fall,42632
446180,Alexander McQueen,Avant-garde,2019,Pre-Fall,42633
128179,Alexander McQueen,Avant-garde,2000,Fall,42634
92609,Balenciaga,Avant-garde,2019,Fall,42635
445275,Max Mara,Accessible Luxury,2022,Resort,42636
432691,Chanel,Luxury,2017,Resort,42637
125662,Louis Vuitton,Luxury,2020,Spring,42638
197247,Saint Laurent,Luxury,2022,Pre-Fall,42639
322037,Stella McCartney,Accessible Luxury,2019,Pre-Fall,42640
175995,Fendi,Luxury,2023,Spring,42641
285076,Rick Owens,Avant-garde,2019,Fall,42642
423526,Christian Dior,Luxury,2021,Pre-Fall,42643
236858,Alexander McQueen,Avant-garde,2013,Fall,42644
1077164,Ralph Lauren,Accessible Luxury,2009,Resort,42645
183235,Gucci,Luxury,2003,Spring,42646
273349,Valentino,Luxury,2004,Spring,42647
234641,Dries Van Noten,Avant-garde,2005,Fall,42648
101408,Giorgio Armani,Luxury,2007,Fall,42649
488303,Christian Dior,Luxury,2004,Spring,42650
432776,Max Mara,Accessible Luxury,2012,Fall,42651
614396,Versace,Luxury,2003,Fall,42652
361776,Christian Dior,Luxury,2004,Spring,42653
35167,Givenchy,Luxury,2004,Fall,42654
432342,Miu Miu,Accessible Luxury,2000,Spring,42655
95129,Burberry,Accessible Luxury,2002,Spring,42656
192932,Max Mara,Accessible Luxury,2004,Fall,42657
97418,Dries Van Noten,Avant-garde,2006,Spring,42658
321453,Giorgio Armani,Luxury,2008,Pre-Fall,42659
508218,Alexander McQueen,Avant-garde,2010,Resort,42660
104694,Jean Paul Gaultier,Avant-garde,2007,Fall,42661
462823,Stella McCartney,Accessible Luxury,2013,Resort,42662
173791,Valentino,Luxury,2004,Fall,42663
52218,Givenchy,Luxury,2007,Spring,42664
630604,Givenchy,Luxury,2000,Fall,42665
933479,Jean Paul Gaultier,Avant-garde,2010,Pre-Fall,42666
